x_mid_log,x_mid,n,exp_p10,exp_p50,exp_p90
-0.00757255203427857,0.992456047501853,125,-9.904959503147918,-8.947585779006735,-6.003429886694931
0.301056107938761,1.3512851572359152,125,-8.659211422637878,0.07332485907037269,0.8717028209847953
0.40297742711684226,1.4962731160841565,125,-0.10395054809871242,0.8367883371060596,1.9502116882165406
0.4238237605304848,1.5277923127490525,125,0.17841927807508354,1.1422626941811485,2.380616391126463
0.4351152219721132,1.545141082897771,125,0.23780942751778736,1.2030062291768011,2.203431181106064
0.44424199714790813,1.5593077880044317,125,0.24390507860702157,1.462414718419919,2.4826886481597414
0.45156616089030566,1.5707703391284598,125,0.3313397004299778,1.5804255529708295,2.544883586380267
0.46117828222559965,1.585941571270821,125,0.025942468274755028,1.6066420314446141,2.5834857159257685
0.47130991625151636,1.6020914249124445,125,0.06244704874577391,1.3852728893145112,2.5681833015717563
0.4857968360309087,1.6254697257818242,125,-0.09529879371329206,1.2341891033662402,2.4303427603752294
0.5191889807305139,1.6806640458923965,125,-0.18393506974200538,0.9726158736079815,2.863102446163966
0.6851767042887424,1.9841224075012585,125,-0.9402544343766325,0.4369815381680115,1.9425852096838732
